Date,Close,High,Low,Open,Volume
2020-05-05,9003.07,9062.415,8856.827,8912.832,43148462663
2020-05-06,9268.762,9411.468,8966.706,9007.441,49371886931
2020-05-07,9951.519,9992.664,9138.322,9261.896,61112700562
2020-05-08,9842.666,9996.743,9767.173,9936.162,51780748042
2020-05-09,9593.896,9913.863,9580.645,9840.906,46566121841
2020-05-10,8756.431,9595.581,8395.107,9591.169,63325279337
2020-05-11,8601.796,9033.471,8374.323,8755.535,57119858802
2020-05-12,8804.478,8949.898,8569.644,8610.386,42142717533
2020-05-13,9269.987,9317.879,8805.388,8805.388,45558144023
2020-05-14,9733.722,9793.269,9255.035,9271.329,56426907637
2020-05-15,9328.197,9755.828,9261.398,9734.291,48158802327
2020-05-16,9377.014,9564.205,9260.694,9333.24,36164766408
2020-05-17,9670.739,9823.002,9349.546,9374.93,40084250663
2020-05-18,9726.575,9906.03,9570.359,9675.695,41827139896
2020-05-19,9729.038,9836.048,9539.624,9727.063,39254288955
2020-05-20,9522.981,9804.794,9447.201,9725.329,36546239703
2020-05-21,9081.762,9555.242,8869.931,9522.74,39326160532
2020-05-22,9182.577,9232.937,9008.639,9080.335,29810773699
2020-05-23,9209.287,9302.502,9118.108,9185.063,27727866812
2020-05-24,8790.368,9288.404,8787.251,9212.283,32518803300
2020-05-25,8906.935,8951.006,8719.668,8786.107,31288157264
2020-05-26,8835.053,8991.968,8757.294,8909.586,29584186947
2020-05-27,9181.018,9203.32,8834.157,8837.381,32740536902
2020-05-28,9525.751,9546.319,9148.457,9184.945,34367073114
2020-05-29,9439.124,9573.667,9379.339,9528.355,32896642044
2020-05-30,9700.414,9704.03,9366.729,9438.914,32722975141
2020-05-31,9461.059,9700.344,9432.297,9700.105,27773290299
2020-06-01,10167.269,10199.565,9450.899,9463.605,35198901068
2020-06-02,9529.804,10182.341,9460.571,10162.974,39137252109
2020-06-03,9656.718,9682.859,9471.847,9533.761,25007459262
2020-06-04,9800.637,9887.61,9525.247,9655.854,25921805072
2020-06-05,9665.533,9869.237,9663.217,9800.216,23509628646
2020-06-06,9653.68,9773.432,9591.024,9664.904,20438419222
2020-06-07,9758.853,9768.498,9458.15,9653.003,25015250846
2020-06-08,9771.489,9782.307,9675.886,9760.063,21486346312
2020-06-09,9795.7,9836.369,9664.72,9774.36,23717842783
2020-06-10,9870.095,9908.896,9728.291,9794.119,25706567601
2020-06-11,9321.781,9938.298,9263.069,9870.078,30247143440
2020-06-12,9480.844,9540.466,9285.852,9320.69,22610564515
2020-06-13,9475.277,9493.212,9396.01,9480.735,17564322315
2020-06-14,9386.788,9482.271,9347.594,9477.554,18991732746
2020-06-15,9450.702,9504.86,8990.176,9386.035,26699704768
2020-06-16,9538.024,9579.431,9400.445,9454.267,21565537209
2020-06-17,9480.255,9540.423,9327.34,9533.784,20177709879
2020-06-18,9411.841,9482.782,9328.396,9481.567,17770083003
2020-06-19,9288.019,9440.876,9274.296,9410.294,19632223107
2020-06-20,9332.341,9394.972,9247.38,9290.96,17130541557
2020-06-21,9303.63,9401.107,9300.431,9330.927,15324301169
2020-06-22,9648.718,9655.073,9296.872,9300.915,21104009514
2020-06-23,9629.658,9670.541,9547.247,9644.076,17006433272
2020-06-24,9313.61,9680.367,9278.233,9632.149,18961716076
2020-06-25,9264.813,9340.161,9095.324,9314.127,18616048626
2020-06-26,9162.918,9310.517,9101.738,9260.995,18341465837
2020-06-27,9045.391,9207.811,8998.217,9167.824,17273093144
2020-06-28,9143.582,9197.547,8975.525,9048.461,14560870760
2020-06-29,9190.854,9237.573,9041.876,9140.029,16460547078
2020-06-30,9137.993,9217.836,9084.838,9185.581,15735797744
2020-07-01,9228.325,9309.755,9104.735,9145.985,15971550355
2020-07-02,9123.41,9274.963,9036.623,9231.14,16338916796
2020-07-03,9087.304,9202.345,9058.795,9124.843,13078970999
2020-07-04,9132.488,9183.296,9053.63,9084.233,12290528515
2020-07-05,9073.942,9162.184,8977.016,9126.091,12903406143
2020-07-06,9375.475,9375.475,9058.664,9072.85,17889263252
2020-07-07,9252.277,9360.617,9201.815,9349.161,13839652595
2020-07-08,9428.333,9450.336,9249.5,9253.021,19702359883
2020-07-09,9277.968,9431.379,9234.999,9427.994,18000702524
2020-07-10,9278.808,9287.472,9118.002,9273.357,16860035605
2020-07-11,9240.347,9293.532,9199.485,9277.512,13249910444
2020-07-12,9276.5,9319.419,9197.45,9241.055,14452361907
2020-07-13,9243.614,9306.405,9224.293,9277.205,17519821266
2020-07-14,9243.214,9283.842,9171.661,9238.703,18085038362
2020-07-15,9192.837,9275.325,9171.934,9241.897,15844731575
2020-07-16,9132.228,9214.313,9088.947,9191.98,15713967523
2020-07-17,9151.393,9182.254,9089.202,9131.813,13944570749
2020-07-18,9159.04,9230.983,9100.824,9151.184,12252601475
2020-07-19,9185.817,9201.398,9097.633,9158.006,12939002784
2020-07-20,9164.231,9214.271,9137.51,9187.221,13755604146
2020-07-21,9374.888,9407.263,9149.39,9162.515,18069581956
2020-07-22,9525.363,9530.519,9319.653,9375.08,16532254884
2020-07-23,9581.072,9610.247,9483.004,9527.142,18146399002
2020-07-24,9536.893,9623.337,9481.454,9585.515,16552768325
2020-07-25,9677.113,9704.557,9530.212,9539.485,16610070933
2020-07-26,9905.167,10023.808,9652.848,9680.234,20507998997
2020-07-27,10990.873,11298.222,9903.97,9905.218,35359749590
2020-07-28,10912.823,11204.327,10632.632,11017.464,28766551142
2020-07-29,11100.468,11304.397,10856.142,10912.953,24617249715
2020-07-30,11111.214,11169.356,10895.455,11099.833,22857247901
2020-07-31,11323.467,11415.864,10987.054,11110.211,23160469766
2020-08-01,11759.593,11794.775,11239.683,11322.57,26075670303
2020-08-02,11053.614,12034.145,11018.13,11758.765,27410067336
2020-08-03,11246.349,11453.079,11012.415,11043.769,20271713443
2020-08-04,11205.893,11385.382,11094.146,11246.203,21250197042
2020-08-05,11747.022,11786.617,11158.285,11203.823,24411254471
2020-08-06,11779.773,11902.336,11598.714,11749.871,23400740340
2020-08-07,11601.473,11898.038,11408.594,11778.895,23132312867
2020-08-08,11754.046,11800.064,11558.432,11604.554,17572057837
2020-08-09,11675.739,11806.057,11548.784,11737.325,17489608833
2020-08-10,11878.111,12045.141,11662.257,11662.257,26114112569
2020-08-11,11410.525,11932.711,11195.709,11881.647,27039782640
2020-08-12,11584.935,11748.396,11249.605,11404.597,25064548486
2020-08-13,11784.138,11796.396,11216.872,11588.405,27522199497
2020-08-14,11768.871,12150.994,11685.455,11772.659,24237958589
2020-08-15,11865.698,11963.203,11768.697,11768.697,23354924400
2020-08-16,11892.804,11934.901,11737.188,11866.686,20583375490
2020-08-17,12254.402,12359.057,11806.696,11895.658,28227687027
2020-08-18,11991.233,12335.707,11954.525,12251.896,26043227672
2020-08-19,11758.283,12028.924,11687.333,11990.885,24502851117
2020-08-20,11878.372,11900.411,11710.063,11761.5,20175242945
2020-08-21,11592.489,11899.26,11564.979,11878.026,23762425999
2020-08-22,11681.825,11689.407,11448.806,11585.478,20224191306
2020-08-23,11664.848,11713.43,11559.921,11679.696,18482062658
2020-08-24,11774.596,11807.632,11623.25,11663.689,20681511755
2020-08-25,11366.135,11778.3,11189.851,11773.589,26301509932
2020-08-26,11488.363,11530.053,11296.993,11366.895,22466660958
2020-08-27,11323.397,11570.786,11185.941,11485.608,23240415076
2020-08-28,11542.5,11545.615,11316.423,11325.296,19807127588
2020-08-29,11506.865,11585.641,11466.293,11541.055,17485597759
2020-08-30,11711.506,11715.265,11492.382,11508.714,19760127945
2020-08-31,11680.82,11768.877,11598.318,11713.307,22285928250
2020-09-01,11970.479,12067.081,11601.129,11679.316,27311555343
2020-09-02,11414.034,11964.823,11290.794,11964.823,28037405299
2020-09-03,10245.297,11443.022,10182.465,11407.191,31927261555
2020-09-04,10511.813,10663.92,10207.94,10230.365,29965130374
2020-09-05,10169.567,10581.571,9946.676,10512.53,44916565292
2020-09-06,10280.352,10353.928,10056.886,10167.217,37071460174
2020-09-07,10369.563,10399.153,9916.493,10280.998,33703098409
2020-09-08,10131.517,10414.775,9945.11,10369.307,33430927462
2020-09-09,10242.348,10350.543,10017.251,10134.151,24128292755
2020-09-10,10363.139,10503.912,10238.136,10242.33,54406443211
2020-09-11,10400.915,10434.923,10140.837,10369.028,45201121775
2020-09-12,10442.171,10578.838,10292.387,10409.861,36750077324
2020-09-13,10323.756,10577.215,10224.33,10452.399,36506852789
2020-09-14,10680.838,10800.011,10266.009,10328.734,35453581940
2020-09-15,10796.951,10938.632,10656.46,10677.755,32509451925
2020-09-16,10974.905,11100.124,10704.885,10797.762,30769986455
2020-09-17,10948.99,11037.421,10774.628,10973.252,38151810523
2020-09-18,10944.586,11034.908,10829.657,10951.82,26341903912
2020-09-19,11094.347,11134.093,10909.618,10933.753,22764204008
2020-09-20,10938.271,11095.87,10814.478,11095.87,24699523788
2020-09-21,10462.26,10988.305,10380.261,10934.926,28884999244
2020-09-22,10538.46,10568.077,10382.727,10459.624,23621787804
2020-09-23,10246.187,10537.828,10197.865,10535.492,23788661867
2020-09-24,10760.066,10771.057,10231.49,10248.786,47144380902
2020-09-25,10692.717,10777.696,10578.914,10761.109,39348590957
2020-09-26,10750.724,10772.999,10667.281,10695.575,46852525493
2020-09-27,10775.27,10803.977,10622.922,10746.893,53745972818
2020-09-28,10709.652,10945.348,10703.894,10776.613,47762394731
2020-09-29,10844.641,10860.001,10649.495,10709.65,46582396602
2020-09-30,10784.491,10847.257,10669.321,10843.871,44171073700
2020-10-01,10619.452,10933.624,10472.356,10795.255,40023134100
2020-10-02,10575.975,10657.838,10416.689,10619.821,48661453918
2020-10-03,10549.329,10598.94,10511.13,10575.101,44660271563
2020-10-04,10669.583,10686,10534.392,10550.44,71251776995
2020-10-05,10793.34,10793.508,10634.601,10676.529,47537578009
2020-10-06,10604.406,10797.578,10528.891,10796.307,42623695307
2020-10-07,10668.969,10680.508,10562.507,10603.355,37799458436
2020-10-08,10915.686,10945.737,10562.606,10669.371,63314794397
2020-10-09,11064.458,11102.672,10846.851,10927.913,22799117613
2020-10-10,11296.361,11442.211,11056.94,11059.143,22877978588
2020-10-11,11384.182,11428.813,11288.628,11296.082,19968627060
2020-10-12,11555.363,11698.468,11240.687,11392.636,26163972642
2020-10-13,11425.899,11548.984,11321.225,11548.72,24241420251
2020-10-14,11429.507,11539.978,11307.831,11429.048,24103426719
2020-10-15,11495.35,11569.914,11303.604,11426.603,24487233058
2020-10-16,11322.123,11540.062,11223.013,11502.828,25635480772
2020-10-17,11358.102,11386.262,11285.346,11322.123,19130430174
2020-10-18,11483.359,11483.359,11347.578,11355.982,18283314340
2020-10-19,11742.037,11799.093,11408.29,11495.038,23860769928
2020-10-20,11916.335,11999.918,11681.48,11745.975,30915821592
2020-10-21,12823.689,13184.566,11900.929,11913.077,43414712626
2020-10-22,12965.892,13161.594,12717.094,12801.636,34729759598
2020-10-23,12931.539,13015.962,12752.647,12971.549,28974975003
2020-10-24,13108.063,13145.066,12885.747,12931.574,24542317940
2020-10-25,13031.174,13329.184,12910.062,13108.063,24406920575
2020-10-26,13075.248,13225.298,12822.383,13031.201,29461458313
2020-10-27,13654.219,13759.669,13060.838,13075.242,33749878156
2020-10-28,13271.285,13837.695,12932.251,13654.215,35867318895
2020-10-29,13437.883,13612.048,12980.06,13271.299,56499499598
2020-10-30,13546.522,13651.517,13136.198,13437.874,30581485201
2020-10-31,13780.995,14028.214,13457.53,13546.532,30306464719
2020-11-01,13737.109,13862.033,13628.378,13780.995,24453857900
2020-11-02,13550.489,13808.323,13243.16,13737.032,30771455468
2020-11-03,13950.301,13984.981,13325.441,13550.451,29869951617
2020-11-04,14133.707,14218.767,13580.472,13950.488,35116364962
2020-11-05,15579.849,15706.404,14102.089,14133.733,40856321439
2020-11-06,15565.881,15903.438,15226.84,15579.729,39837841971
2020-11-07,14833.754,15737.096,14423.203,15565.881,35024953706
2020-11-08,15479.567,15637.32,14744.11,14833.754,26632075029
2020-11-09,15332.315,15785.137,14865.529,15479.596,34149115566
2020-11-10,15290.902,15450.329,15124.96,15332.351,25574938143
2020-11-11,15701.34,15916.261,15290.007,15290.909,29772374934
2020-11-12,16276.344,16305.004,15534.771,15701.299,34175758344
2020-11-13,16317.809,16463.178,15992.152,16276.44,31599492172
2020-11-14,16068.139,16317.809,15749.193,16317.809,27481710135
2020-11-15,15955.588,16123.11,15793.534,16068.14,23653867583
2020-11-16,16716.111,16816.182,15880.706,15955.577,31526766675
2020-11-17,17645.406,17782.92,16564.545,16685.691,39006849170
2020-11-18,17804.006,18393.949,17352.906,17645.191,49064800278
2020-11-19,17817.09,18119.547,17382.555,17803.861,36985055355
2020-11-20,18621.314,18773.227,17765.795,17817.084,36992873940
2020-11-21,18642.232,18936.621,18444.359,18621.316,39650210707
2020-11-22,18370.002,18688.969,17671.385,18642.232,41280434226
2020-11-23,18364.121,18711.426,18000.797,18370.018,42741112308
2020-11-24,19107.465,19348.271,18128.656,18365.016,51469565009
2020-11-25,18732.121,19390.965,18581.146,19104.41,43710357371
2020-11-26,17150.623,18866.285,16351.035,18729.84,61396835737
2020-11-27,17108.402,17445.023,16526.424,17153.914,38886494645
2020-11-28,17717.414,17853.939,16910.652,17112.934,32601040734
2020-11-29,18177.484,18283.629,17559.117,17719.635,31133957704
2020-11-30,19625.836,19749.264,18178.322,18178.322,47728480399
2020-12-01,18802.998,19845.975,18321.922,19633.77,49633658712
2020-12-02,19201.092,19308.33,18347.719,18801.744,37387697139
2020-12-03,19445.398,19566.191,18925.785,19205.926,31930317405
2020-12-04,18699.766,19511.404,18697.193,19446.967,33872388058
2020-12-05,19154.23,19160.449,18590.193,18698.385,27242455064
2020-12-06,19345.121,19390.5,18897.895,19154.18,25293775714
2020-12-07,19191.631,19411.828,18931.143,19343.129,26896357742
2020-12-08,18321.145,19283.479,18269.945,19191.529,31692288756
2020-12-09,18553.916,18626.293,17935.547,18320.885,34420373071
2020-12-10,18264.992,18553.299,17957.064,18553.299,25547132265
2020-12-11,18058.904,18268.453,17619.533,18263.93,27919640985
2020-12-12,18803.656,18919.551,18046.041,18051.32,21752580802
2020-12-13,19142.383,19381.535,18734.332,18806.766,25450468637
2020-12-14,19246.645,19305.1,19012.709,19144.492,22473997681
2020-12-15,19417.076,19525.008,19079.842,19246.92,26741982541
2020-12-16,21310.598,21458.908,19298.316,19418.818,44409011479
2020-12-17,22805.162,23642.66,21234.676,21308.352,71378606374
2020-12-18,23137.961,23238.602,22399.813,22806.797,40387896275
2020-12-19,23869.832,24085.855,22826.473,23132.865,38487546580
2020-12-20,23477.295,24209.66,23147.711,23861.766,37844228422
2020-12-21,22803.082,24059.982,22159.367,23474.455,45852713981
2020-12-22,23783.029,23789.902,22430.605,22794.039,44171632681
2020-12-23,23241.346,24024.49,22802.646,23781.975,51146161904
2020-12-24,23735.949,23768.338,22777.598,23240.203,41080759713
2020-12-25,24664.791,24710.102,23463.674,23733.57,42068395846
2020-12-26,26437.037,26718.07,24522.689,24677.016,48332647295
2020-12-27,26272.295,28288.84,25922.77,26439.373,66479895605
2020-12-28,27084.809,27389.111,26207.641,26280.822,49056742893
2020-12-29,27362.438,27370.721,25987.299,27081.811,45265946774
2020-12-30,28840.953,28937.74,27360.09,27360.09,51287442704
2020-12-31,29001.721,29244.877,28201.992,28841.574,46754964848
2021-01-01,29374.152,29600.627,28803.586,28994.01,40730301359
2021-01-02,32127.268,33155.117,29091.182,29376.455,67865420765
2021-01-03,32782.023,34608.559,32052.316,32129.408,78665235202
2021-01-04,31971.914,33440.219,28722.756,32810.949,81163475344
2021-01-05,33992.43,34437.59,30221.188,31977.041,67547324782
2021-01-06,36824.363,36879.699,33514.035,34013.613,75289433811
2021-01-07,39371.043,40180.367,36491.191,36833.875,84762141031
2021-01-08,40797.609,41946.738,36838.637,39381.766,88107519480
2021-01-09,40254.547,41436.352,38980.875,40788.641,61984162837
2021-01-10,38356.441,41420.191,35984.629,40254.219,79980747690
2021-01-11,35566.656,38346.531,30549.6,38346.531,1.23321E+11
2021-01-12,33922.961,36568.527,32697.977,35516.359,74773277909
2021-01-13,37316.359,37599.961,32584.668,33915.121,69364315979
2021-01-14,39187.328,39966.406,36868.563,37325.109,63615990033
2021-01-15,36825.367,39577.711,34659.59,39156.707,67760757881
2021-01-16,36178.141,37864.367,35633.555,36821.648,57706187875
2021-01-17,35791.277,36722.352,34069.32,36163.648,52359854336
2021-01-18,36630.074,37299.285,34883.844,35792.238,49511702429
2021-01-19,36069.805,37755.891,36069.805,36642.234,57244195486
2021-01-20,35547.75,36378.328,33570.477,36050.113,66834573161
2021-01-21,30825.699,35552.68,30250.75,35549.398,75643067688
2021-01-22,33005.762,33811.852,28953.373,30817.625,77207272511
2021-01-23,32067.643,33360.977,31493.16,32985.758,48354737975
2021-01-24,32289.379,32944.008,31106.686,32064.377,48643830599
2021-01-25,32366.393,34802.742,32087.787,32285.799,59897054838
2021-01-26,32569.85,32794.551,31030.266,32358.613,60255421470
2021-01-27,30432.547,32564.029,29367.139,32564.029,62576762015
2021-01-28,33466.098,33858.313,30023.207,30441.041,76517157706
2021-01-29,34316.387,38406.262,32064.814,34318.672,1.17895E+11
2021-01-30,34269.523,34834.707,32940.188,34295.934,65141828798
2021-01-31,33114.359,34288.332,32270.176,34270.879,52754542671
2021-02-01,33537.176,34638.215,32384.229,33114.578,61400400660
2021-02-02,35510.289,35896.883,33489.219,33533.199,63088585433
2021-02-03,37472.09,37480.188,35443.984,35510.82,61166818159
2021-02-04,36926.066,38592.176,36317.5,37475.105,68838074392
2021-02-05,38144.309,38225.906,36658.762,36931.547,58598066402
2021-02-06,39266.012,40846.547,38138.387,38138.387,71326033653
2021-02-07,38903.441,39621.836,37446.152,39250.191,65500641143
2021-02-08,46196.465,46203.93,38076.324,38886.828,1.01467E+11
2021-02-09,46481.105,48003.723,45166.961,46184.992,91809846886
2021-02-10,44918.184,47145.566,43881.152,46469.762,87301089896
2021-02-11,47909.332,48463.469,44187.762,44898.711,81388911810
2021-02-12,47504.852,48745.734,46424.977,47877.035,76555041196
2021-02-13,47105.516,48047.746,46392.281,47491.203,70250456155
2021-02-14,48717.289,49487.641,47114.508,47114.508,71248675228
2021-02-15,47945.059,48875.57,46347.477,48696.535,77069903166
2021-02-16,49199.871,50341.102,47201.305,47944.457,77049582886
2021-02-17,52149.008,52533.914,49072.379,49207.277,80820545404
2021-02-18,51679.797,52474.105,51015.766,52140.973,52054723579
2021-02-19,55888.133,56113.652,50937.277,51675.98,63495496918
2021-02-20,56099.52,57505.227,54626.559,55887.336,68145460026
2021-02-21,57539.945,58330.57,55672.609,56068.566,51897585191
2021-02-22,54207.32,57533.391,48967.566,57532.738,92052420332
2021-02-23,48824.426,54204.93,45290.59,54204.93,1.06102E+11
2021-02-24,49705.332,51290.137,47213.5,48835.086,63695521388
2021-02-25,47093.852,51948.969,47093.852,49709.082,54506565949
2021-02-26,46339.762,48370.785,44454.844,47180.465,3.50968E+11
2021-02-27,46188.453,48253.27,45269.027,46344.773,45910946382
2021-02-28,45137.77,46716.43,43241.617,46194.016,53443887451
2021-03-01,49631.242,49784.016,45115.094,45159.504,53891300112
2021-03-02,48378.988,50127.512,47228.844,49612.105,47530897720
2021-03-03,50538.242,52535.137,48274.32,48415.816,53220811975
2021-03-04,48561.168,51735.09,47656.93,50522.305,52343816680
2021-03-05,48927.305,49396.43,46542.516,48527.031,48625928883
2021-03-06,48912.383,49147.219,47257.527,48899.23,34363564661
2021-03-07,51206.691,51384.367,48918.68,48918.68,43137459378
2021-03-08,52246.523,52314.07,49506.055,51174.117,48597428048
2021-03-09,54824.117,54824.117,51981.832,52272.969,50912227385
2021-03-10,56008.551,57258.254,53290.891,54824.012,57295577614
2021-03-11,57805.121,58091.063,54484.594,55963.18,56772343595
2021-03-12,57332.09,57996.621,55376.648,57821.219,55689944702
2021-03-13,61243.086,61683.863,56217.973,57343.371,60669829814
2021-03-14,59302.316,61597.918,59302.316,61221.133,43901225564
2021-03-15,55907.199,60540.992,55393.164,59267.43,66419369890
2021-03-16,56804.902,56833.18,53555.027,55840.785,59749798599
2021-03-17,58870.895,58969.816,54528.629,56825.828,60258313191
2021-03-18,57858.922,60116.25,54253.578,58893.078,55746041000
2021-03-19,58346.652,59498.375,56643.703,57850.441,49063873786
2021-03-20,58313.645,60031.285,58213.297,58332.262,50361731222
2021-03-21,57523.422,58767.898,56005.617,58309.914,51943414539
2021-03-22,54529.145,58471.48,54288.156,57517.891,56521454974
2021-03-23,54738.945,55985.441,53470.695,54511.66,56435023914
2021-03-24,52774.266,57262.383,52514.332,54710.488,70567223787
2021-03-25,51704.16,53392.387,50856.57,52726.746,67999812841
2021-03-26,55137.313,55137.313,51579.855,51683.012,56652197978
2021-03-27,55973.512,56568.215,54242.91,55137.566,47266542233
2021-03-28,55950.746,56610.313,55071.113,55974.941,47686580918
2021-03-29,57750.199,58342.098,55139.34,55947.898,57625587027
2021-03-30,58917.691,59447.223,57251.551,57750.133,54414116432
2021-03-31,58918.832,59930.027,57726.418,58930.277,65520826225
2021-04-01,59095.809,59586.07,58505.277,58926.563,61669163792
2021-04-02,59384.313,60267.188,58869.281,59098.879,58727860620
2021-04-03,57603.891,60110.27,57603.891,59397.41,59641344484
2021-04-04,58758.555,58913.746,57168.676,57604.84,50749662970
2021-04-05,59057.879,59891.297,57694.824,58760.875,60706272115
2021-04-06,58192.359,59479.578,57646.809,59171.934,66058027988
2021-04-07,56048.938,58731.145,55604.023,58186.508,75645303584
2021-04-08,58323.953,58338.738,55879.086,56099.914,53053855641
2021-04-09,58245.004,58937.047,57807.863,58326.563,46655208546
2021-04-10,59793.234,61276.664,58038.707,58253.777,58238470525
2021-04-11,60204.965,60790.555,59289.797,59846.23,46280252580
2021-04-12,59893.453,61253.035,59589.875,60175.945,51828688519
2021-04-13,63503.457,63742.285,59869.957,59890.02,69983454362
2021-04-14,63109.695,64863.098,61554.797,63523.754,77451779687
2021-04-15,63314.012,63821.672,62208.965,63075.195,60954381579
2021-04-16,61572.789,63594.723,60222.531,63258.504,84293007468
2021-04-17,60683.82,62572.176,60361.352,61529.922,66138759198
2021-04-18,56216.184,61057.457,52829.535,60701.887,97468872758
2021-04-19,55724.266,57520.055,54368.594,56191.586,65344865159
2021-04-20,56473.031,57062.148,53448.047,55681.793,67849323955
2021-04-21,53906.09,56757.973,53695.469,56471.129,54926612466
2021-04-22,51762.273,55410.23,50583.813,53857.105,74798630778
2021-04-23,51093.652,52120.793,47714.664,51739.809,86668667320
2021-04-24,50050.867,51167.563,48805.285,51143.227,49014494781
2021-04-25,49004.254,50506.02,47159.484,50052.832,46117114240
2021-04-26,54021.754,54288.004,48852.797,49077.793,58284039825
2021-04-27,55033.117,55416.965,53319.188,54030.305,49448222757
2021-04-28,54824.703,56227.207,53887.918,55036.637,48000572955
2021-04-29,53555.109,55115.844,52418.027,54858.09,46088929780
2021-04-30,57750.176,57900.719,53129.602,53568.664,52395931985
2021-05-01,57828.051,58448.34,57052.273,57714.664,42836427360
2021-05-02,56631.078,57902.594,56141.906,57825.863,38177405335
2021-05-03,57200.293,58973.309,56590.871,56620.273,51713139031
2021-05-04,53333.539,57214.18,53191.426,57214.18,68564706967
2021-05-05,57424.008,57911.363,52969.055,53252.164,69241316747
2021-05-06,56396.516,58363.316,55382.508,57441.309,69523285106
2021-05-07,57356.402,58606.633,55321.848,56413.953,68434023376
2021-05-08,58803.777,59464.613,56975.211,57352.766,65382980634
2021-05-09,58232.316,59210.883,56482.004,58877.391,65906690347
2021-05-10,55859.797,59519.355,54071.457,58250.871,71776546298
2021-05-11,56704.574,56872.543,54608.652,55847.242,61308396325
2021-05-12,49150.535,57939.363,49150.535,56714.531,75215403907
2021-05-13,49716.191,51330.844,46980.02,49735.434,96721152926
2021-05-14,49880.535,51438.117,48868.578,49682.98,55737497453
2021-05-15,46760.188,50639.664,46664.141,49855.496,59161047474
2021-05-16,46456.059,49720.043,43963.352,46716.637,64047871555
2021-05-17,43537.512,46623.559,42207.289,46415.898,74903638450
2021-05-18,42909.402,45812.457,42367.832,43488.059,56187365084
2021-05-19,37002.441,43546.117,30681.496,42944.977,1.26358E+11
2021-05-20,40782.738,42462.984,35050.617,36753.668,88281943359
2021-05-21,37304.691,42172.172,33616.453,40596.949,82051616861
2021-05-22,37536.633,38831.055,35383.684,37371.031,57377273240
2021-05-23,34770.582,38289.219,31227.34,37531.449,78469274361
2021-05-24,38705.98,39835.141,34551.082,34700.363,67359584098
2021-05-25,38402.223,39776.352,36581.43,38795.781,56211915803
2021-05-26,39294.199,40782.078,37905.836,38392.625,51346735160
2021-05-27,38436.969,40379.617,37247.902,39316.891,43210968721
2021-05-28,35697.605,38856.969,34779.039,38507.082,55200191952
2021-05-29,34616.066,37234.5,33693.93,35684.156,45231013335
2021-05-30,35678.129,36400.668,33520.738,34607.406,31646080921
2021-05-31,37332.855,37468.25,34241.945,35658.594,39009847639
2021-06-01,36684.926,37896.734,35787.086,37293.793,34639423297
2021-06-02,37575.18,38231.34,35966.309,36699.922,33070867190
2021-06-03,39208.766,39478.953,37243.973,37599.41,35460750427
2021-06-04,36894.406,39242.484,35717.723,39242.484,41831090187
2021-06-05,35551.957,37917.715,34900.414,36880.156,35959473399
2021-06-06,35862.379,36436.422,35304.578,35538.609,28913440585
2021-06-07,33560.707,36790.57,33480.641,35835.266,33683936663
2021-06-08,33472.633,34017.387,31114.443,33589.52,49902050442
2021-06-09,37345.121,37537.371,32475.865,33416.977,53972919008
2021-06-10,36702.598,38334.324,35847.594,37389.516,43576032854
2021-06-11,37334.398,37608.695,36044.449,36697.031,38699736985
2021-06-12,35552.516,37408.926,34728.191,37340.145,37924228550
2021-06-13,39097.859,39322.781,34864.109,35555.789,40669112838
2021-06-14,40218.477,40978.363,38757.285,39016.969,43148914673
2021-06-15,40406.27,41295.27,39609.469,40427.168,46420149185
2021-06-16,38347.063,40516.777,38176.035,40168.691,39211635100
2021-06-17,38053.504,39513.672,37439.676,38341.422,37096670047
2021-06-18,35787.246,38187.262,35255.855,38099.477,36200887275
2021-06-19,35615.871,36457.797,34933.063,35854.527,31207279719
2021-06-20,35698.297,36059.484,33432.074,35563.141,36664034054
2021-06-21,31676.693,35721.641,31295.936,35641.145,52809038594
2021-06-22,32505.66,33292.453,28893.621,31622.377,58964353058
2021-06-23,33723.027,34753.41,31772.633,32515.715,46317108925
2021-06-24,34662.438,35228.852,32385.215,33682.801,33123368116
2021-06-25,31637.779,35487.246,31350.885,34659.105,40230904226
2021-06-26,32186.277,32637.588,30184.502,31594.664,38585385521
2021-06-27,34649.645,34656.129,32071.758,32287.523,35511640894
2021-06-28,34434.336,35219.891,33902.074,34679.121,33892523752
2021-06-29,35867.777,36542.109,34252.484,34475.559,37901460044
2021-06-30,35040.836,36074.758,34086.152,35908.387,34059036099
2021-07-01,33572.117,35035.984,32883.781,35035.984,37838957079
2021-07-02,33897.047,33939.59,32770.68,33549.602,38728974942
2021-07-03,34668.547,34909.262,33402.695,33854.422,24383958643
2021-07-04,35287.781,35937.566,34396.477,34665.566,24924307911
2021-07-05,33746.004,35284.344,33213.66,35284.344,26721554282
2021-07-06,34235.195,35038.535,33599.918,33723.508,26501259870
2021-07-07,33855.328,34997.664,33839.289,34225.68,24796027477
2021-07-08,32877.371,33907.906,32133.184,33889.605,29910396946
2021-07-09,33798.012,34042.293,32318.881,32861.672,27436021028
2021-07-10,33520.52,34209.07,33116.012,33811.242,22971873468
2021-07-11,34240.188,34584.703,33346.738,33509.078,20108729370
2021-07-12,33155.848,34592.156,32697.309,34254.016,24321499537
2021-07-13,32702.025,33327.102,32261.42,33125.469,19120856669
2021-07-14,32822.348,33061.398,31639.125,32723.846,21376531210
